No,Computer Science,Co-op (US Domestic),2,2020 - Spring,6 Month,Massachusetts-Boston,Somerville,MA,United States,Suited to All Levels,"LineVision is an innovative Boston-based smart grid company with an advanced sensor and analytics solution that gives electric utilities more reliability, capacity, flexibility and resiliency on their transmission lines.
We are seeking a self-motivated, detail-oriented student to work with LineVision's transmission line telemetry data and public/third-party weather data to improve our core data delivery infrastructure and build value-added applications. This individual will primarily be working with Python and SQL.

Key responsibilities include:
Improving the infrastructure around the real-time delivery of our dynamic line rating data sets
Building data anomaly detection algorithms and reporting, helping ensure we're delivering quality data to our clients
Building and internal processes to calibrate data coming in from sensors in the field
Implement / improve analytical models reporting on transmission line health
This individual will report to LineVision's Director of Data Analytics and Operations and work from LineVision's Somerville office.

Requirements:
Pursuing a degree in Computer Science, Data Science/Analytics, Information Systems, Math, Physics, etc.
Strong practical Python experience, SQL is a plus. Candidates will be required to take an at-home Python based technical assessment as part of the hiring process.
Experience working in a cloud infrastructure, AWS is a plus
Strong statistical and data analysis skills and experience working with large data numerical sets
An understanding of object-oriented design principles, relational databases, and distributed software design
Solid working knowledge of Microsoft Office Suite and Google G Suite
Disciplined testing, quality control and release management practices
Ability to work and think independently and manage a project to successful completion",Programming/Software Development,Hourly,0,,Full Time (32+ Hours Per Week),Coll of Computer & Info Sci,View Targeted Programs,1/31/20 23:59,Resume,NUcareers,LineVision,LineVision,,linevision.co,,,
No,Front end engineer,Co-op (US Domestic),1,2020 - Spring,6 Month,Massachusetts-Boston,Boston,MA,United States,Suited to All Levels,"
Lola.com makes Agile Travel Management real by providing a super simple way to manage, book and report on business travel, saving employers and travelers time and money. Happy employee travel experiences within a policy can be set up in five minutes. Lola.com uses machine learning and 24/7 support to help travelers easily book trips, while empowering managers to create policies, view budgets and expenditures, and monitor their globetrotting team efficiently. Based in Boston, the company was founded in 2015 by Paul English, co-founder of the travel booking site KAYAK, and is led by CEO Mike Volpe, previously CMO at HubSpot. For more information, visit https://www.lola.com/ and connect on LinkedIn, Twitter, Instagram and Facebook.
We're looking for a talented engineer to join our engineering team and help build a sleek, usable, beautiful product. We welcome diversity and actively seek applicants who can bring a variety of backgrounds and perspectives to the team.
As an engineering co op at Lola, you'll collaborate with teams from across the company (from other engineers to our marketing and service groups). You will work across many parts of our code base and gain experience with any part of our stack that you are interested in. This work might include projects like investigating options to make parts of our client more performant, developing new features on our web and mobile app, and talking through designs for new features with our product and design teams. We are looking for someone with an appetite for growth, and we offer the opportunity to learn directly from our architect, our CTO, and a highly skilled group of engineers.
Familiarity with Javascript and specifically React (or a comparable JS framework), GraphQL, and CSS would be a plus, but we also value the ability and desire to jump in and learn quickly, even without prior experience with a specific technology. You will join one of our product teams and contribute production code that makes our product better. Check out our stack https://stackshare.io/lola.
Excellent problem-solving abilities, strong communication skills (across different audiences), and the desire and ability to self-start and time-manage in a fast-paced environment would set you up for success in this role.
As a team, we value curiosity, generosity, and passion. We believe that we're stronger as a team, and we seek out opportunities to learn from each other and to share what we know with the rest of the team. We also believe that focusing on the customer and developing a sense of empathy and compassion for our customers is key to the success of our product and our engineering organization. 
At Lola.com, we celebrate diversity and consider it key to our success as a team and a company. We are proud to be an equal opportunity employer, and we are committed to creating an inclusive environment of mutual respect for all employees.",Engineering,Hourly,0,,Full Time (32+ Hours Per Week),Coll of Computer & Info Sci,View Targeted Programs,1/31/20 23:59,Resume,NUcareers,Lola.com,Lola.com,,Lola.com,,,
No,Anti-Fraud Analyst,Co-op (Global),1,2020 - Spring,6 Month,Global - Middle East & Northern Africa,Boston,MA,Israel,Suited to All Levels,"Masa Israel is an agency that offers a fee-based comprehensive program including your co-op and housing along with a number of other services.   

About
MASA Israel Journey: The Gateway to Long-Term Israel Programs offers over 160 different gap year, academic, career development and volunteer opportunities in Israel. Programs range from 5-10 months and allow participants to engage with Israeli society and make an impact through interpersonal relationships, service in diverse communities and internships in Israeli organizations. All MASA programs include intensive Hebrew instruction, trips around Israel, encounters with Israeli peers and supplementary cultural programming and leadership development. MASA provides grants and scholarships toward the cost of the programs depending on the participant's age and the length of the program.

Program Fee: $7,350 (50% discount for students of Jewish descent)

Fee includes:
* Housing in Tel-Aviv or Jerusalem
* Logistical assistance with travel visa and insurance
* Mentorship from industry leaders
* Networking and social opportunities in one of
the world's hottest business (and beach) scenes
* Excursions in Tel Aviv, Jerusalem, and Haifa
* Hebrew language class

Application Process:
1. Submit Resume and Cover Letter on NUCareers through Co-op Coordinator Michelle Zaff
2. Michelle Zaff will send your application to MASA
3. MASA will connect with you directly

Anti-Fraud Analyst, AFCC (Anti-Fraud Command Center) Group ? EMC- Provided by Masa Israel Elite Internships

RSA, The Security Division of EMC, is the premier provider of security, risk and compliance management solutions for business acceleration. We help the world?s leading organizations (including 90 percent of the Fortune 500) succeed by solving their most complex and sensitive security challenges. These challenges include managing organizational risk, safeguarding mobile access and collaboration, providing compliance and securing virtual and cloud environments.  

The intern is responsible for:
-Detecting phishing attack
-Analyze new fraud trends and technologies
? Shut down fraudulent websites
-Communicate via email, chat and telephone with hosting facilities around the world.

Qualifications:
-In-depth technical knowledge in the Internet world
-Detail oriented and strong analysis ability
-Very strong interpersonal and communication skills
-Previous experience in Internet companies, help desk ? an advantage

EMC Corporation is the world?s leading information infrastructure company, and spearheads technological innovation in the areas of storage, security, virtualization, management, recovery, computational infrastructure and Big Data.  The company is ranked as the sixth largest software company in the world, and the seventh largest IT company in terms of market value. As of 2013, EMC employs over 55,000 people who work in 83 locations worldwide; in 2012, company?s annual revenues were USD $21.7 billion.
EMC is active in Israel since 1999. In 2006, following several Israeli acquisitions, EMC established the EMC Development Center, which joined the existing Sales and Services Organization, in Petach Tikva. In 2011, this Center became the EMC Israel Center of Excellence (COE), headquartered in Herzliya, and managed by Dr. Orna Berry, Corporate Vice President, former chief Scientist of Israel. Several months later, the COE opened a strategic R&D branch in Be?er Sheva, and became the first multinational company in Israel with presence in the Negev, and in the past year opened yet another center in the northern city of Haifa. Over the last few years, the CoE has registered over 200 patents in Israel.",Risk Management,Unpaid,0,,Full Time (32+ Hours Per Week),Coll of Soc Sci & Humanities,,1/31/20 23:59,,NUcareers,Masa Israel - Agency,Masa Israel,,,,"Please note, this co-op opportunity is located in a high-risk destination as defined by the university's Policy on International Travel
more..",
No,Electrical Hardware Engineer Coop (MA),Co-op (US Domestic),1,2020 - Spring,6 Month,Massachusetts-Boston,Boston,MA,United States,Intermediate to Advanced,"Lutron Electronics is a high growth, well-established leader in the lighting control industry. We use cutting edge technologies in innovative ways to improve the visual environment of residential and commercial buildings. New product development along with market creation and expansion continue to fuel our rapid growth. This is your opportunity to join us on the cusp of continued double-digit market growth per year.
 
As a Lutron Engineering Co-op, you will work in a hands-on environment alongside more senior electrical and computer engineers, mechanical engineers, manufacturing, quality engineers, and technicians. Involvement in the cross-functional team allows you to interact with many people from various departments. Using cutting-edge technology, co-ops apply engineering design to complex lighting and visual environment control systems. Our product development teams have responsibility for carrying the product from original design concepts through research and development to manufacturing finished products and systems.
 
Electrical Engineering co-ops use a variety of technologies including analog circuit design, RF communication, power electronics, and digital circuit design. 
 
We are always looking for opportunities to improve our products and implement new technologies as they apply to our business. If you have enjoyed your project-based classes, you will love the working environment at Lutron.
 
New areas of development at Lutron include radio frequency communication systems, energy management systems, ""smart home"" systems, compact DC motor/planetary gear assemblies, and miniaturized energy management control products.
 
We make every effort to give our co-ops real, impactful work. They are expected to learn to think and design like full time engineers and at the end of their term, they are given the opportunity to present their work to several senior members of our engineering team.  A co-op position at Lutron offers you a chance to experience the business world first-hand and to learn how Lutron works as a company. You will have the opportunity to meet various people within many departments and to learn about the exciting career possibilities Lutron has to offer. We consider co-ops very valuable in our search for outstanding future members of our team and pride ourselves in providing outstanding work experiences to students from universities around the world.

Previous co-ops in our Cambridge, MA office have:
Designed, fabricated and assembled lighting control PCBs
Troubleshot analog circuits and designed solutions to problems
Tested and validated new product circuits on the bench using various engineering equipment
Invented methods of calibration for advanced lighting systems
Designed and set-up automated bench test systems
 
Things you will learn (If you don't know them already)
Surface mount soldering skills
Advanced circuit debugging techniques
Using bench top equipment such as oscilloscope, waveform generator and power supply
Practical circuit design including layout implications, component selection and how to build a circuit that works under almost any conditions
 
Qualifications:
EE (hardware focused) majors with a 3.2 minimum GPA and at least 4 completed semesters. We seek talented, success-minded people with the desire and ability to make things happen. We look for engineers with not only great understanding of the theory but the desire and ability to turn the theory into a tangible product. Teamwork and hands-on engineering greet you every day on the job.",Engineering,Hourly,0,,Full Time (32+ Hours Per Week),College of Engineering,View Targeted Programs,1/31/20 23:59,Resume,NUcareers,"Lutron Electronics Co., Inc.","Lutron Electronics Co., Inc.",,www.lutron.com,,,
No response,Research Opportunity,Co-op (US Domestic),1,2020 - Spring,6 Month,Massachusetts-Boston,Charlestown,MA,United States,Suited to All Levels,"Job opening: CAD drawing and opto-mechanical engineering
 
Job description and requirement:
We have multiple ongoing projects that require mechanical drawings, mechanical design calculations, 3D printing and communication with machine shops for manufacturing of parts for different experiments. This opening thus requires mechanical engineering skills and proficiency with mechanical drawing software such as SOLIDWORKS, AUTODESK, etc. Given the broad scope of our work and the number of ongoing projects in our lab we further see that the candidate has an open mind and enthusiasm for taking on various different tasks as needed. Additional experience in optics in general or laser optics in particular is extra.
 
Learning outcome: Students will gain knowledge about nuclear medicine imaging modalities and system design and will have chance to experiment with fundamental and high-end detector components of PET, and SPECT systems. They will also learn how to design an experiment or simulation, write manuscripts and research proposals.

Length of the project: Some of the projects span over multiple years which require simulations and modeling in different stages. Short-term and long-term contributions are possible. If the student contributes to the project, his/her name will be added to the research paper(s).

Mentoring: The PI and current lab members will be helping the student to accomplish his/her work. Lab meetings and one-to-one meeting between the PI and the student will be held. But the PI's door is always open for any questions or concerns.

Lab description:
In Sabet-Lab for radiation physics and instrumentation, we focus on developing high-performance and advanced radiation imaging systems by rigorously studying and addressing fundamental limitations of today's imaging systems. One specific research area in our lab is fabrication of new category of radiation detectors using ultra short laser pulses for Positron Emission Tomography (PET), Single Photon Emission Computed Tomography (SPECT), Computed Tomography (CT) applications, and intraoperative nuclear probes. We developed Laser-Induced Optical Barriers (LIOB) technique where a high-power pulsed laser is tightly focused inside the bulk of a radiation scintillator crystal, causing a local modification of the crystal structure. The modification is manifested by a change in refractive index (RI) of the material, where the modified region (called Optical Barrier) will have a RI lower than that of the unmodified crystal. Using the LIOB technique we place a pattern of optical barriers to manipulate scintillation light spread inside the radiation detector to achieve high spatial resolution radiation detector and hence improve the medical image quality.
 
Ongoing projects related to this job opening:
Development of a cardiac-specific SPECT system
Development of a brain-dedicated PET system
Development of an intra-operative positron-gamma probe for surgical applications
These multidisciplinary projects span over medical and nuclear physics, engineering, mathematics, computer modeling, and material science.

Pay is dependent on your qualifications and job performance
 
 ",Research,Unspecified,0,,Full Time (32+ Hours Per Week),College of Engineering,View Targeted Programs,1/31/20 23:59,Resume,NUcareers,Massachusetts General Hospital,Department of Radiology,Karen Kelley,https://scholar.harvard.edu/sabet,,,
Yes,MRI Modeling Research Internship,Co-op (US Domestic),1,2020 - Spring,6 Month,Massachusetts-Boston,Charlestown,MA,United States,Suited to All Levels,"MRI MODELING RESEARCH INTERNSHIP
 
Help solve today's problems in medical imaging and neuroscience by applying your technical knowledge!
 
The Magnetic Resonance Physics & Instrumentation Group of the Athinoula A. Martinos Center for Biomedical Imaging, Massachusetts General Hospital (MGH) is seeking a co-op student to join our laboratory for the Spring 2020 term. Our group consists of faculty, postdoctoral fellows, and graduate students from MGH/Harvard/MIT and we develop MRI techniques and technologies to non-invasively image the human brain and body in health and disease. You will work closely with a postdoctoral fellow on functional MRI for detecting brain activity by modeling the MRI signal from the microvasculature. Today, nearly every functional MRI study relies on imaging the hemodynamic response of blood vessels to changing brain activity. This project will help us as we seek to improve our understanding of the links between the MRI signals we measure and the underlying vascular physiology.
 
Depending on your interests and experience, your roles in this project could include modeling the MRI signals from blood and brain tissue, generating more accurate computational models of blood cells and the brain microvasculature, or modeling blood flow and oxygenation distributions throughout the vasculature.
 
You will join a world-renowned biomedical research laboratory and be trained on the fundamentals of MRI physics, computational modeling techniques, such as Monte Carlo computing, and neuroanatomy and physiology, depending on your specific interests. Desired qualifications: Comfortable with computer programming, ideally in MATLAB, C/C++, or Python. The ideal candidate will be pursuing a degree in Computer Science, Mathematics, or Physics, however, interested candidates with computer programming experience from other fields are welcome to apply. No previous experience with medical imaging required but an enthusiasm for research is desired.
 
FUNDING
 
Currently, this is an unpaid position, but we will assist in applying for grants and stipends offered by Northeastern University.
 
APPLICATION
 
Interested applicants should send a cover letter describing your work/research experience, your interests in this position, and future career goals, as well as a resume and contact information for two references.",Research,Unpaid,0,,Full Time (32+ Hours Per Week),College of Science,View Targeted Programs,1/31/20 23:59,"Cover Letter,Resume,References",NUcareers,Massachusetts General Hospital,MGH/HST Athinoula A. Martinos Center for Biomedical Imaging,,https://www.nmr.mgh.harvard.edu/lab/mr-pig,,,
No response,DevOps Software Engineer,Co-op (US Domestic),2,2020 - Spring,6 Month,Massachusetts-Boston,Boston,MA,United States,Intermediate,"The DevOps Software Engineer will work within the Medtronic R&D engineering team to develop and support the next generation robotic assisted surgical system right in downtown Boston's Seaport district. Medtronic is a leading medical device manufacturer, developing innovations in cardiac rhythm disease management, spinal and biologics, cardiovascular therapies, neuromodulation, diabetes, surgery, cardiac care, neuromodulation, and surgical technologies.

The role entails having a growing understanding of technical project management, development, IT, and cybersecurity. This involves working in a fast-paced environment helping a development team integrate their work, develop C++/Matlab supporting tools, control the build and development process, manage the build tool-chain for an array of target architectures, and help maintain the software development processes for large software teams.

In addition, s/he will work alongside cross-functional engineering teams to assist with the evaluation and integration of other technologies into the MIS platform so hands-on embedded systems engineering experience and clear communication will be desired.

Required:
Intermediate to Advanced in software related: CS/CE
Strong command of Linux (Ubuntu) and scripting
Experience with Git SCM
Experience with C++/11 and Matlab, Simulink
Familiarity with embedded systems
Self-starter attitude
Collaborates well (written, verbal) with large, diverse teams
Plus: 
Familiar with Agile/Scrum methodologies 
Experience with Atlassian Suite of software (Jira, Bitbucket, Bamboo CI/CD, Crucible, Confluence, Docker)
Experience with RESTful API
Cross-compiling using Cmake build tool
Experience working in a FDA medically regulated environment, strong preference for understanding of IEC 62304
Self-starter and ability to work independently
Strong verbal/written communication
Python scripting",Software Development,Hourly,0,,Full Time (32+ Hours Per Week),College of Engineering,View Targeted Programs,1/31/20 23:59,Resume,NUcareers,Medtronic,Software,Kelvin Tan,www.medtronic.com,No,,
No,Software Engineer,Co-op (US Domestic),1,2020 - Spring,6 Month,California-Silicon Valley/Peninsula,Palo Alto,CA,United States,Intermediate to Advanced,"There are products that customers think are cool at the moment, and then there are products that customers cannot live without because they are so incredibly useful. At Matician, we are building the latter because these are the products worth spending our lives on. We want to build great products to solve real problems.

We believe that sensors and algorithms are finally good enough to reimagine home devices and apply Level 5 autonomy and mobility so that people can save time and energy bypassing repetitive and mundane tasks inside the home.

We're a small team with a singular focus on product that combines technologies such as vision, ML, structure-from-motion, and robotics. Our goal is to ship products that people love. 

You will:
Be Responsible for research and software engineering of these products
Collaborate with the HW, SW and Algorithms team to bring product vision to life.
Everything involved in applying an ML model to a production use case
Designing and coding up the neural network architecture, gathering and refining data, training and tuning the model
Deploying it at scale with high throughput and uptime
Analyzing the results in order to continuously update and improve accuracy and speed 

We are looking for someone who is:
An out-of-box thinker and doer, unafraid of solving really-hard-problems, and willing to do whatever it takes to ship extremely useful products. 
Curious, asks lots of questions, challenges conventional wisdoms, and doesn't shy from contrarian opinions/approaches.
Someone who prioritizes user needs, functionality, and usefulness
Detail-oriented and has pride in their work. 

Qualifications
Ability to solve problems and identify areas of improvement
Ability to write clean, reliable code that can be easily maintained
Experience with Python, Experience with Tensorflow, PyTorch or Numpy a plus 
Experience with working on computer vision, machine learning or NLP problems 
Ability to work in a fast-paced, autonomously driven, and demanding start-up atmosphere.

CS-OOR",Programming/Software Development,Hourly,0,0,Full Time (32+ Hours Per Week),Coll of Computer & Info Sci,View Targeted Programs,1/31/20 23:59,"Resume,Transcript",NUcareers,"Matician, Inc.","Matician, Inc.",,matician.com,,,
No,Pre-Silicon Development Intern,Co-op (US Domestic),2,2020 - Spring,6 Month,Massachusetts-Framingham/Worcester,Westborough,MA,United States,Intermediate to Advanced,"Pre-Silicon Development Intern
About Mellanox
Mellanox Technologies was founded in 1999 and has headquarters in Sunnyvale, CA and Yokneam, Israel. We are a leading supplier of innovative end-to-end InfiniBand and Ethernet connectivity solutions and services for servers and storage. We offer market-leading solutions that include adapter cards, switches, cables and software to support InfiniBand and Ethernet networking technologies. Our products optimize data center performance and deliver industry-leading bandwidth and scalability. In addition, we serve a wide range of markets including high performance computing, enterprise, data centers, cloud computing, big data and Web 2.0. We are constantly reinventing ourselves to stay ahead of the market and bring game-changing products and services to the industry.  
 
This role is in Westborough, MA.  Our design center is focused on BlueField system on a chip (SOC) technology, and provides expertise in architecture, RTL design, verification, physical design, and software solutions for this product line.  The most integrated and efficient flash controller available on the market today, the BlueField dual-port 100Gb/s Ethernet and InfiniBand SoC combines the industry-leading ConnectX®-5 network controller, with a powerful 16 core Arm A72 CPU, DDR4 memory subsystems, and a PCIe switch with 32 PCIe Gen3/4 lanes. BlueField has demonstrated record-setting NVMe-oF performance of 7.5 million IOPS, with zero CPU utilization and under 3 microseconds of NVMe-oF latency.  
 
About Our Internship
As an eager engineer to kick start your career, you will have the opportunity to work on cutting edge technologies which power the world's fastest networks. As an intern, you will gain hands-on experience developing and testing our latest compute fabric. You will collaborate closely with experts and senior engineers to drive the pre-silicon development from concept to tape-out. 
As an Intern you will learn about: 
Architecture and micro-architecture of cutting edge technologies 
The pre-silicon development Product Life Cycle 
Tools, Flows and Methodologies to achieve the highest quality designs 
Deeper understanding of computer architecture and on-die fabrics 
Develop and present plans to the technical staff 
Estimate complexity & effort of real-world tasks 
The Ideal Candidates should exhibit the following traits: 
Team player 
Self-motivated and inquisitive 
Ability to work independently 
Excellent work discipline 
Communication skills 
Minimum Qualifications: 
Preference given to candidates pursuing a Master's or PHD Degree in Computer Engineering, Electrical Engineering, Computer Science or related technical field 
3+ months experience in C, C++, and Python, Perl programming or equivalent 
Preferred Qualifications: 
Good grasp of computer architecture and cache coherency principles 
Hardware design using FPGAs and SystemVerilog a plus 
 
 ",Chip Design,Hourly,0,0,Full Time (32+ Hours Per Week),College of Engineering,View Targeted Programs,1/31/20 23:59,Resume,NUcareers,Mellanox Technologies,Mellanox Technologies,TBD,www.mellanox.com,No,,
No,Co-op,Co-op (US Domestic),1,2020 - Spring,6 Month,Massachusetts-Boston,Boston,MA,United States,Intermediate,"SUMMARY OF POSITION:
This Software Intern will work within the Medtronic R&D engineering team to develop and support the Medtronic next-generation minimally invasive surgical robotic platform.

This Software Intern will participate in the development of the embedded software for the platform. This software ranges from device drivers and communication to state machines and device control.

In addition, the intern will work with cross-functional engineering teams to assist with the evaluation and integration of other technologies into the surgical robotic platform.
 
ESSENTIAL FUNCTIONS:
Develops software for the next-generation surgical robotics platform:
Under the guidance of a software engineer, responsibilitiesinclude, the design, development, debug, test, integration, and documentation of embedded C/C++ software applications running in a real-time OS, Linux, and/or MS Windows environment. 
REQUIREMENTS:
Education:
Working towards a BS or MS in Electrical Engineering, Computer Engineering, Computer Science, or related fields.
 
Experience:
Experience with an object-oriented language (e.g. C++, Java)
Experience developing documentation, flowcharts, layouts, diagrams, charts, code comments and clear code
Skills/Competencies:
Demonstrated willingness to learn and develop new skills and competencies
Good verbal and written communication skills
Fluency in English is required
ORGANIZATIONAL RELATIONSHIPS/SCOPE:
Reports to:  R&D Embedded Software Engineering Manager 
WORKING CONDITIONS:
Standard office setting, clean room, surgical lab, operating room, pilot lab, external research organizations, supplier visits, travel as required
Based in Boston, MA 
The applicant may travel domestically and internationally on a limited basis.
  
DISCLAIMER:
The above statements are intended to describe the general nature and level of work being performed by employees assigned to this classification.  They are not intended to be construed as an exhaustive list of all responsibilities, duties and skills required of employees assigned to this position.
 ",Engineering,Hourly,0,,Full Time (32+ Hours Per Week),College of Engineering,View Targeted Programs,1/31/20 23:59,Resume,NUcareers,Medtronic,Software,,https://www.medtronic.com/us-en/index.html,,,
No,Financial Systems Administrator Co-op,Co-op (US Domestic),1,2020 - Spring,6 Month,Massachusetts-Boston,Boston,MA,United States,Intermediate,"Interviews for those selected will be held at the MFS offices on October 1 - 8th

MFS is a premier investment management firm with a rich history and a growing global reputation. Since 1924, when our founders invented the mutual fund, collaboration and innovation have fueled our success. When you join our team, you will be challenged by the work you do, and you will share your talents with a vibrant network of vested individuals to create an elite organization and build a rewarding career.
 
This Co-op experience provides participants with a meaningful, relevant work experience as part of their academic studies. In addition to daily responsibilities, participants will have the opportunity to participate in a series of structured activities designed to enhance their learning experience including:
           Co-Op New Hire Orientation
           Senior Leadership Speaker Series
           Social & Networking Events
           Presentation Challenges
At the conclusion of this position, co-ops will have increased their knowledge of investing, the mutual fund industry, employee engagement, and a firm understanding of how corporate finance works at an asset manager.
 
MFS co-op positions are a 6-month commitment (January 7, 2020? June 26, 2020), working Monday ? Friday and work between 35-40 hours.  Our program is designed for undergraduate students who are currently enrolled in a co-op program through their college or university and can meet our requirements.
 
Job Summary
Using discretion and judgment support and enhance the enterprise applications used by Corporate Finance and other departments.  Analyze needs and develop solutions to system problems.  Participate in the planning, development, and implementation of new systems, and participate in the design and ongoing maintenance of a reliable production computing environment within Corporate Finance.
 
Principal Responsibilities
Produces system solutions to enhance workflow, as directed by the Financial Systems manager.  This includes analysis and report writing. This responsibility also involves interaction with users throughout Corporate Finance. It requires knowledge of accounting concepts and system tools.
Works with Financial System Analyst to solve application and/or system problems.  Assists in troubleshooting system problems. Provides application support for various PeopleSoft modules and other applications used by Corporate Finance.
Document policies and procedures for the PeopleSoft/Hyperion applications.
Reviews reporting requirements and develop appropriate solutions.
Coordinates and conducts the following ongoing activities:
User access requests for PeopleSoft and Hyperion.
Monthly user access reporting for PeopleSoft.
Report maintenance and development.
Corporate Finance Intranet updates and development.
Application/System integration diagrams.
Supports the following Financial Systems applications:
PeopleSoft Accounts Payable.
PeopleSoft Purchasing.
PeopleSoft Fixed Assets.
PeopleSoft General Ledger.
PeopleSoft AR/Billing.
PeopleSoft E-pro.
Hyperion Planning and Essbase
Modification and development of reports using PeopleSoft nVision for General Ledger, PeopleSoft Query, Hyperion reports and Smartview and other tools.
Qualifications
Major or minor in an Accounting program, Information Technology program, Computer Science or Management of Information Systems or similar Bachelor of Science degree program with a focus on accounting systems preferred.
Experience with Microsoft Office specifically Excel, Access and Word.
Computer skills including:   Excel, Access, VB, Html, CSS, Visio. Preferred.
Understanding of relational databases and the ability to write SQL queries preferred.
 
 
 
If any applicant is unable to complete an application or respond to a job opening because of a disability, please contact MFS at 617-954-5000 or email talent_acquisition@mfs.com for assistance. 
 
MFS is an Affirmative Action and Equal Opportunity Employer and it is our policy to not discriminate against any employee or applicant for employment because of race, color, religion, sex, national origin, age, marital status, sexual orientation, gender identity, genetic information, disability, veteran status, or any other status protected by federal, state or local laws. Employees and applicants of MFS will not be subject to harassment on the basis of their status. Additionally, retaliation, including intimidation, threats, or coercion, because an employee or applicant has objected to discrimination, engaged or may engage in filing a complaint, assisted in a review, investigation, or hearing or have otherwise sought to obtain their legal rights under any Federal, State, or local EEO law is prohibited.
 ",Finance,Hourly,0,,Full Time (32+ Hours Per Week),D'Amore-McKim School Business,View Targeted Programs,1/31/20 23:59,Resume,NUcareers,MFS Investment Management,MFS Investment Management,,www.mfs.com/careers,,0,
No,Corporate Actions,Co-op (US Domestic),1,2020 - Spring,6 Month,Massachusetts-Boston,Boston,MA,United States,Intermediate,"Interviews for those selected will be held at the MFS offices on October 8-11th

MFS is a premier investment management firm with a rich history and a growing global reputation. Since 1924, when our founders invented the mutual fund, collaboration and innovation have fueled our success. When you join our team, you will be challenged by the work you do, and you will share your talents with a vibrant network of vested individuals to create an elite organization and build a rewarding career.
This Co-op experience provides participants with a meaningful, relevant work experience as part of their academic studies. In addition to daily responsibilities, participants will have the opportunity to participate in a series of structured activities designed to enhance their learning experience including:
           Co-Op New Hire Orientation
           Senior Leadership Speaker Series
           Social & Networking Events
           Presentation Challenges 
At the conclusion of this position, co-ops will have increased their knowledge of investing, the mutual fund industry, employee engagement, and a firm understanding of how investment operations works at an asset manager.
MFS co-op positions are a 6-month commitment (January 7, 2020? June 26, 2020), working Monday ? Friday and work between 35-40 hours.  Our program is designed for undergraduate students who are currently enrolled in a co-op program through their college or university and can meet our requirements.
Corporate Actions
Following established procedures ensures accuracy, validity, and timeliness of corporate actions, class actions, and proxy voting processes. Interacts with Portfolio Management, Equity/Fixed Income Trading, Legal Department, Custodian banks, and Proxy vendors. 
 
Private Portfolio Management (PPM) & Pooled Accounts
Co-op will be expected to use discretion and provide operation and administrative support to PPM as needed.  Co-op will coordinate and assist in meeting project deadlines efficiently and thoroughly.   
 
Investment Risk Monitoring
The IRM team is responsible for monitoring and reporting on various areas such as allocation, rating change, and tracking error Policy violations, as well as monitoring and reporting on compliance for Internal Limits, structured products, closed end funds, private portfolio management, and model groups.  Following established procedures, the Co-op/Intern in this positon will assist the team with daily, weekly, monthly, and quarterly Management monitoring and reporting.
Principal Responsibilities
Validates that PPM SMA accounts are traded timely by comparing executions against client requests
Communicate with the Equity and Fixed Income departments to ensure corporate action information is received
Researches and analyzes trading information for class action history inquiries
Responsible for researching proxy information with external proxy vendors
Work closely with other members of the corporate action team to resolve any corporate action information problems.
Maintain and update all pending group projects on an ad-hoc basis
Validates corporate actions data on Bloomberg
Produce daily model trade activity reports and post to common drive
Perform frequent reviews of client and compliance-imposed investment restrictions
Maintain weekly imaging processes for all trading and Oversight documents
Perform analysis of new client assets in order to provide most streamline and tax efficient transitions as possible
Perform daily analysis of firm-wide portfolio holdings reports and restrictions and then distribute results to the group
Perform a variety of specialized duties, which may be complex or confidential in nature, to ensure smooth and efficient department operations
Daily research into trading activities around rating changes, tracking error, and new security types
Bank loan transaction processing
Assist the IRM team with monthly and quarterly model clone position and restriction monitoring and other reporting 
Compliance reports for closed end funds and CDO/CLO products
Qualifications
Strong Microsoft Office skills
Ability to learn all inventory, accounting, and trading systems
Ability to consistently, perform in a time sensitive environment with multiple daily deadlines
Strong Communication, organization and prioritization skills needed
Ability to work within a team environment
Attention to detail, multi-tasking and problem solving skills are essential
 
 
If any applicant is unable to complete an application or respond to a job opening because of a disability, please contact MFS at 617-954-5000 or email talent_acquisition@mfs.com for assistance. 
 
*MFS is an Affirmative Action and Equal Opportunity Employer and it is our policy to not discriminate against any employee or applicant for employment because of race, color, religion, sex, national origin, age, marital status, sexual orientation, gender identity, genetic information, disability, veteran status, or any other status protected by federal, state or local laws. Employees and applicants of MFS will not be subject to harassment on the basis of their status. Additionally, retaliation, including intimidation, threats, or coercion, because an employee or applicant has objected to discrimination, engaged or may engage in filing a complaint, assisted in a review, investigation, or hearing or have otherwise sought to obtain their legal rights under any Federal, State, or local EEO law is prohibited.",Data Analysis,Hourly,0,,Full Time (32+ Hours Per Week),D'Amore-McKim School Business,View Targeted Programs,1/31/20 23:59,Resume,NUcareers,MFS Investment Management,MFS Investment Management,,www.mfs.com/careers,,0,
